"filename", "language", "XML", "Jupyter", "YAML", "Markdown", "Java", "Shell Script", "Python", "JSON", "comment", "blank", "total"
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/lime/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 22, 1, 24
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/Explanations/src/test/java/org/tribuo/classification/explanations/lime/LIMEColumnarTest.java", "Java", 0, 0, 0, 0, 233, 0, 0, 0, 28, 50, 311
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/Explanations/src/test/java/org/tribuo/classification/explanations/lime/MNISTDemo.java", "Java", 0, 0, 0, 0, 52, 0, 0, 0, 25, 15, 92
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/configs/liblinear-example.xml", "XML", 12, 0, 0, 0, 0, 0, 0, 0, 19, 6, 37
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/pom.xml", "XML", 67, 0, 0, 0, 0, 0, 0, 0, 15, 4, 86
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/main/java/org/tribuo/classification/liblinear/LibLinearClassificationModel.java", "Java", 0, 0, 0, 0, 192, 0, 0, 0, 64, 25, 281
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/main/java/org/tribuo/classification/liblinear/LibLinearClassificationTrainer.java", "Java", 0, 0, 0, 0, 108, 0, 0, 0, 48, 19, 175
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/main/java/org/tribuo/classification/liblinear/LibLinearOptions.java", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 18, 10, 50
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/main/java/org/tribuo/classification/liblinear/LinearClassificationType.java", "Java", 0, 0, 0, 0, 50, 0, 0, 0, 50, 17, 117
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/main/java/org/tribuo/classification/liblinear/TrainTest.java", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 18, 9, 61
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/main/java/org/tribuo/classification/liblinear/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/test/java/org/tribuo/classification/liblinear/TestLibLinearModel.java", "Java", 0, 0, 0, 0, 234, 0, 0, 0, 23, 38, 295
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/test/scripts/generate-model.sh", "Shell Script", 0, 0, 0, 0, 0, 7, 0, 0, 1, 4, 12
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibLinear/src/test/scripts/generate_test_data.py", "Python", 0, 0, 0, 0, 0, 0, 50, 0, 15, 7, 72
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/configs/libsvm-example.xml", "XML", 16, 0, 0, 0, 0, 0, 0, 0, 19, 6, 41
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/pom.xml", "XML", 68, 0, 0, 0, 0, 0, 0, 0, 15, 2, 85
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/main/java/org/tribuo/classification/libsvm/LibSVMClassificationModel.java", "Java", 0, 0, 0, 0, 96, 0, 0, 0, 46, 11, 153
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/main/java/org/tribuo/classification/libsvm/LibSVMClassificationTrainer.java", "Java", 0, 0, 0, 0, 106, 0, 0, 0, 38, 14, 158
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/main/java/org/tribuo/classification/libsvm/LibSVMOptions.java", "Java", 0, 0, 0, 0, 31, 0, 0, 0, 18, 7, 56
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/main/java/org/tribuo/classification/libsvm/SVMClassificationType.java", "Java", 0, 0, 0, 0, 47, 0, 0, 0, 32, 16, 95
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/main/java/org/tribuo/classification/libsvm/TrainTest.java", "Java", 0, 0, 0, 0, 40, 0, 0, 0, 18, 9, 67
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/main/java/org/tribuo/classification/libsvm/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/test/java/org/tribuo/classification/libsvm/TestLibSVM.java", "Java", 0, 0, 0, 0, 236, 0, 0, 0, 22, 36, 294
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/test/scripts/generate-model.sh", "Shell Script", 0, 0, 0, 0, 0, 8, 0, 0, 1, 4, 13
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/LibSVM/src/test/scripts/generate_test_data.py", "Python", 0, 0, 0, 0, 0, 0, 50, 0, 15, 8, 73
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/MultinomialNaiveBayes/configs/mnb-example.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 19, 4, 29
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/MultinomialNaiveBayes/pom.xml", "XML", 68, 0, 0, 0, 0, 0, 0, 0, 15, 4, 87
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesModel.java", "Java", 0, 0, 0, 0, 111, 0, 0, 0, 34, 16, 161
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesOptions.java", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 18, 7, 36
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesTrainer.java", "Java", 0, 0, 0, 0, 82, 0, 0, 0, 28, 21, 131
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/TrainTest.java", "Java", 0, 0, 0, 0, 28, 0, 0, 0, 18, 9, 55
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/MultinomialNaiveBayes/src/test/java/org/tribuo/classification/mnb/TestMNB.java", "Java", 0, 0, 0, 0, 72, 0, 0, 0, 15, 15, 102
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/configs/crf-example.xml", "XML", 17, 0, 0, 0, 0, 0, 0, 0, 19, 6, 42
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/configs/logistic-example.xml", "XML", 20, 0, 0, 0, 0, 0, 0, 0, 19, 8, 47
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/pom.xml", "XML", 76, 0, 0, 0, 0, 0, 0, 0, 15, 4, 95
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/LabelObjective.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 35, 8, 55
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/TrainTest.java", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 18, 8, 55
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/Util.java", "Java", 0, 0, 0, 0, 121, 0, 0, 0, 83, 13, 217
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/CRFModel.java", "Java", 0, 0, 0, 0, 191, 0, 0, 0, 84, 34, 309
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/CRFOptions.java", "Java", 0, 0, 0, 0, 19, 0, 0, 0, 22, 11, 52
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/CRFParameters.java", "Java", 0, 0, 0, 0, 165, 0, 0, 0, 75, 31, 271
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/CRFTrainer.java", "Java", 0, 0, 0, 0, 154, 0, 0, 0, 68, 31, 253
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/ChainHelper.java", "Java", 0, 0, 0, 0, 202, 0, 0, 0, 71, 22, 295
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/Chunk.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 18, 5, 35
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/SeqTest.java", "Java", 0, 0, 0, 0, 141, 0, 0, 0, 25, 19, 185
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/kernel/KernelSVMModel.java", "Java", 0, 0, 0, 0, 78, 0, 0, 0, 30, 13, 121
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/kernel/KernelSVMOptions.java", "Java", 0, 0, 0, 0, 59, 0, 0, 0, 28, 8, 95
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/kernel/KernelSVMTrainer.java", "Java", 0, 0, 0, 0, 158, 0, 0, 0, 56, 32, 246
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/kernel/TrainTest.java", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 22, 8, 53
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/kernel/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/linear/LinearSGDModel.java", "Java", 0, 0, 0, 0, 125, 0, 0, 0, 28, 21, 174
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/linear/LinearSGDOptions.java", "Java", 0, 0, 0, 0, 40, 0, 0, 0, 25, 10, 75
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/linear/LinearSGDTrainer.java", "Java", 0, 0, 0, 0, 165, 0, 0, 0, 62, 31, 258
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/linear/LogisticRegressionTrainer.java", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 23, 6, 40
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/linear/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/objectives/Hinge.java", "Java", 0, 0, 0, 0, 61, 0, 0, 0, 42, 13, 116
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/objectives/LogMulticlass.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 32, 10, 77
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/objectives/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/main/java/org/tribuo/classification/sgd/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/test/java/org/tribuo/classification/sgd/crf/CRFTrainerTest.java", "Java", 0, 0, 0, 0, 46, 0, 0, 0, 15, 12, 73
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/test/java/org/tribuo/classification/sgd/kernel/TestSGDKernel.java", "Java", 0, 0, 0, 0, 68, 0, 0, 0, 15, 15, 98
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/SGD/src/test/java/org/tribuo/classification/sgd/linear/TestSGDLinear.java", "Java", 0, 0, 0, 0, 84, 0, 0, 0, 16, 15, 115
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/configs/xgboost-example.xml", "XML", 13, 0, 0, 0, 0, 0, 0, 0, 19, 4, 36
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/pom.xml", "XML", 73, 0, 0, 0, 0, 0, 0, 0, 15, 3, 91
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/TrainTest.java", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 22, 9, 54
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostClassificationConverter.java", "Java", 0, 0, 0, 0, 61, 0, 0, 0, 18, 14, 93
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostClassificationTrainer.java", "Java", 0, 0, 0, 0, 77, 0, 0, 0, 66, 17, 160
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostOptions.java", "Java", 0, 0, 0, 0, 37, 0, 0, 0, 18, 5, 60
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoost.java", "Java", 0, 0, 0, 0, 169, 0, 0, 0, 22, 26, 217
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoostExternalModel.java", "Java", 0, 0, 0, 0, 65, 0, 0, 0, 18, 13, 96
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/test/scripts/generate-model.sh", "Shell Script", 0, 0, 0, 0, 0, 7, 0, 0, 1, 4, 12
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/XGBoost/src/test/scripts/generate_test_data.py", "Python", 0, 0, 0, 0, 0, 0, 49, 0, 15, 8, 72
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Classification/pom.xml", "XML", 100, 0, 0, 0, 0, 0, 0, 0, 15, 4, 119
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/pom.xml", "XML", 58, 0, 0, 0, 0, 0, 0, 0, 15, 4, 77
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/ClusterID.java", "Java", 0, 0, 0, 0, 60, 0, 0, 0, 49, 19, 128
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/ClusteringFactory.java", "Java", 0, 0, 0, 0, 77, 0, 0, 0, 36, 27, 140
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/ClusteringInfo.java", "Java", 0, 0, 0, 0, 79, 0, 0, 0, 18, 18, 115
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/ImmutableClusteringInfo.java", "Java", 0, 0, 0, 0, 74, 0, 0, 0, 21, 20, 115
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/MutableClusteringInfo.java", "Java", 0, 0, 0, 0, 30, 0, 0, 0, 19, 10, 59
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/evaluation/ClusteringEvaluation.java", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 38, 6, 51
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/evaluation/ClusteringEvaluationImpl.java", "Java", 0, 0, 0, 0, 51, 0, 0, 0, 25, 14, 90
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/evaluation/ClusteringEvaluator.java", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 19, 9, 62
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/evaluation/ClusteringMetric.java", "Java", 0, 0, 0, 0, 63, 0, 0, 0, 19, 19, 101
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/evaluation/ClusteringMetrics.java", "Java", 0, 0, 0, 0, 70, 0, 0, 0, 36, 21, 127
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/evaluation/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 22, 1, 24
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/example/ClusteringDataGenerator.java", "Java", 0, 0, 0, 0, 157, 0, 0, 0, 54, 30, 241
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/example/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/Core/src/main/java/org/tribuo/clustering/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/KMeans/configs/kmeans-example.xml", "XML", 10, 0, 0, 0, 0, 0, 0, 0, 21, 4, 35
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/KMeans/pom.xml", "XML", 83, 0, 0, 0, 0, 0, 0, 0, 15, 4, 102
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/KMeans/src/main/java/org/tribuo/clustering/kmeans/KMeansModel.java", "Java", 0, 0, 0, 0, 80, 0, 0, 0, 34, 15, 129
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/KMeans/src/main/java/org/tribuo/clustering/kmeans/KMeansOptions.java", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 19, 7, 49
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/KMeans/src/main/java/org/tribuo/clustering/kmeans/KMeansTrainer.java", "Java", 0, 0, 0, 0, 217, 0, 0, 0, 77, 42, 336
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/KMeans/src/main/java/org/tribuo/clustering/kmeans/TrainTest.java", "Java", 0, 0, 0, 0, 62, 0, 0, 0, 25, 16, 103
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/KMeans/src/main/java/org/tribuo/clustering/kmeans/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 19, 1, 21
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/KMeans/src/test/java/org/tribuo/clustering/kmeans/TestKMeans.java", "Java", 0, 0, 0, 0, 68, 0, 0, 0, 18, 19, 105
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Clustering/pom.xml", "XML", 88, 0, 0, 0, 0, 0, 0, 0, 15, 4, 107
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibLinear/pom.xml", "XML", 57, 0, 0, 0, 0, 0, 0, 0, 15, 3, 75
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/LibLinearModel.java", "Java", 0, 0, 0, 0, 53, 0, 0, 0, 66, 15, 134
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/LibLinearTrainer.java", "Java", 0, 0, 0, 0, 127, 0, 0, 0, 94, 36, 257
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/LibLinearType.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 72, 8, 92
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibSVM/pom.xml", "XML", 57, 0, 0, 0, 0, 0, 0, 0, 15, 3, 75
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/KernelType.java", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 39, 8, 76
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/LibSVMModel.java", "Java", 0, 0, 0, 0, 76, 0, 0, 0, 48, 15, 139
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/LibSVMTrainer.java", "Java", 0, 0, 0, 0, 159, 0, 0, 0, 88, 41, 288
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/SVMParameters.java", "Java", 0, 0, 0, 0, 139, 0, 0, 0, 34, 25, 198
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/SVMType.java", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 50, 9, 72
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/NearestNeighbour/pom.xml", "XML", 60, 0, 0, 0, 0, 0, 0, 0, 15, 3, 78
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNClassifierOptions.java", "Java", 0, 0, 0, 0, 41, 0, 0, 0, 21, 9, 71
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNModel.java", "Java", 0, 0, 0, 0, 368, 0, 0, 0, 60, 71, 499
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNTrainer.java", "Java", 0, 0, 0, 0, 80, 0, 0, 0, 41, 24, 145
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/package-info.java", "Java", 0, 0, 0, 0, 1, 0, 0, 0, 19, 1, 21
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/Trees/pom.xml", "XML", 55, 0, 0, 0, 0, 0, 0, 0, 15, 3, 73
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java", "Java", 0, 0, 0, 0, 109, 0, 0, 0, 48, 27, 184
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java", "Java", 0, 0, 0, 0, 43, 0, 0, 0, 18, 20, 81
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/DecisionTreeTrainer.java", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 22, 6, 36
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java", "Java", 0, 0, 0, 0, 49, 0, 0, 0, 18, 17, 84
